NIT,RAZON SOCIAL,AÑO,MES,SEECCIONAL,CONSUMO M3 MES ACUEDUCTO,CONSUMO M3 MES ALCANTARILLADO
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,BELALCAZAR,18855,13540
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,CHINCHINA,287114,267816
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,FILADELFIA,13447,12278
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,GUARINOCITO,16726,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,KILOMETRO 41,6850,2854
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,LA DORADA,357176,297965
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,MANZANARES,19090,15525
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,MARMATO,22572,11463
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,MARQUETALIA,20624,16948
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,MARULANDA,1943,1894
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,NEIRA,37297,34843
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,PALESTINA,17154,14258
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,RIOSUCIO,57586,53802
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,RISARALDA,16280,11766
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,SALAMINA,28002,27226
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,SAMANA,19003,15935
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,SAN JOSE,6221,3932
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,SUPIA,65109,49980
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,VICTORIA,13526,11467
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,AGOSTO,VITERBO,54674,47510
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,AGUADAS,38981,37102
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,ANSERMA,59323,57092
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,ARAUCA,19510,17380
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,ARMA,4606,3099
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,BELALCAZAR,15660,10769
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,CHINCHINA,277543,261526
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,FILADELFIA,14298,13325
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,GUARINOCITO,16589,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,KILOMETRO 41,7022,3010
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,LA DORADA,378095,309209
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,MANZANARES,20930,16844
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,MARMATO,17308,9013
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,MARQUETALIA,18934,15600
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,MARULANDA,1873,1820
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,NEIRA,43548,41183
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,PALESTINA,18553,15539
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,RIOSUCIO,62328,58545
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,RISARALDA,17233,12174
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,SALAMINA,33495,32636
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,SAMANA,20065,16988
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,SAN JOSE,4543,2999
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,SUPIA,66049,51415
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,VICTORIA,12544,10615
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,SEPTIEMBRE,VITERBO,49845,43475
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,AGUADAS,33504,31946
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,ANSERMA,66633,64252
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,ARAUCA,16594,14773
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,ARMA,4077,3005
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,BELALCAZAR,15434,10842
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,CHINCHINA,261134,245387
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,FILADELFIA,11456,10631
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,GUARINOCITO,16254,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,KILOMETRO 41,6167,2808
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,LA DORADA,358981,297559
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,MANZANARES,19594,15739
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,MARMATO,22305,14000
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,MARQUETALIA,18550,15207
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,MARULANDA,1911,1853
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,NEIRA,36857,34346
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,PALESTINA,16151,13786
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,RIOSUCIO,56796,53452
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,RISARALDA,15884,11391
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,SALAMINA,28373,27639
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,SAMANA,16021,13313
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,SAN JOSE,5109,3304
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,SUPIA,58453,45488
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,VICTORIA,13662,11536
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,OCTUBRE,VITERBO,48915,43284
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,AGUADAS,37723,35061
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,ANSERMA,57781,55557
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,ARAUCA,16949,14921
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,ARMA,4177,2908
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,BELALCAZAR,16606,11556
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,CHINCHINA,264144,248500
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,FILADELFIA,10805,10067
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,GUARINOCITO,15731,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,KILOMETRO 41,6017,2813
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,LA DORADA,338594,281468
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,MANZANARES,21148,16982
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,MARMATO,16779,8436
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,MARQUETALIA,20940,17386
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,MARULANDA,1791,1750
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,NEIRA,38972,36434
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,PALESTINA,17425,14799
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,RIOSUCIO,59288,55466
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,RISARALDA,14890,10419
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,SALAMINA,29518,28615
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,SAMANA,17648,15074
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,SAN JOSE,5962,3653
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,SUPIA,60235,45798
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,VICTORIA,12435,10417
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,NOVIEMBRE,VITERBO,57201,50781
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,AGUADAS,40798,38678
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,ANSERMA,64560,62444
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,ARAUCA,18400,16322
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,ARMA,3953,2889
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,BELALCAZAR,14547,10239
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,CHINCHINA,267110,253340
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,FILADELFIA,13016,11051
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,GUARINOCITO,13898,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,KILOMETRO 41,6025,2796
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,LA DORADA,366768,296901
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,MANZANARES,19992,16165
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,MARMATO,15846,7972
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,MARQUETALIA,19170,15948
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,MARULANDA,2027,1980
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,NEIRA,42655,40691
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,PALESTINA,18553,15580
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,RIOSUCIO,59669,56262
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,RISARALDA,16324,11777
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,SALAMINA,28854,28137
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,SAMANA,17420,14498
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,SAN JOSE,4667,3031
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,SUPIA,70399,54064
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,VICTORIA,12686,10847
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2017,DICIEMBRE,VITERBO,44379,38213
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,AGUADAS,40066,38324
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,ANSERMA,60561,58509
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,ARAUCA,18766,16738
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,ARMA,5071,3508
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,BELALCAZAR,17045,11996
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,CHINCHINA,274341,259889
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,FILADELFIA,13168,12141
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,GUARINOCITO,20501,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,KILOMETRO 41,7256,3139
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,LA DORADA,413383,336204
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,MANZANARES,21353,17332
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,MARMATO,14236,8125
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,MARQUETALIA,0,18131
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,MARULANDA,0,1850
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,NEIRA,20322,38209
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,PALESTINA,0,14099
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,RIOSUCIO,0,58019
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,RISARALDA,16108,10967
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,SALAMINA,29204,32777
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,SAMANA,0,17391
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,SAN JOSE,0,3377
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,SUPIA,62856,48811
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,VICTORIA,13488,11716
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ENERO,VITERBO,55233,46580
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,AGUADAS,40167,37446
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,ANSERMA,54871,52873
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,ARAUCA,18517,16487
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,ARMA,4186,3034
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,BELALCAZAR,16105,11318
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,CHINCHINA,276496,262063
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,FILADELFIA,12089,11208
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,GUARINOCITO,18111,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,KILOMETRO 41,6415,2716
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,LA DORADA,402184,319445
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,MANZANARES,21140,17200
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,MARMATO,19309,9956
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,MARQUETALIA,18648,15381
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,MARULANDA,1796,1729
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,NEIRA,36104,34038
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,PALESTINA,17535,14349
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,RIOSUCIO,60375,56871
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,RISARALDA,15575,11083
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,SALAMINA,29762,28922
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,SAMANA,17552,14619
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,SAN JOSE,5419,3645
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,SUPIA,62535,48201
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,VICTORIA,12972,11148
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,FEBRERO,VITERBO,52758,45827
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,AGUADAS,35078,32653
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,ANSERMA,60138,57703
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,ARAUCA,15015,13321
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,ARMA,3616,2407
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,BELALCAZAR,15059,10565
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,CHINCHINA,262775,251297
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,FILADELFIA,11255,10463
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,GUARINOCITO,15170,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,KILOMETRO 41,5663,2672
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,LA DORADA,371337,295453
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,MANZANARES,18656,15090
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,MARMATO,18739,12522
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,MARQUETALIA,17397,14282
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,MARULANDA,1771,1714
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,NEIRA,32664,30337
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,PALESTINA,16114,13453
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,RIOSUCIO,52715,49429
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,RISARALDA,14956,10487
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,SALAMINA,27801,26939
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,SAMANA,16497,13867
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,SAN JOSE,4870,3162
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,SUPIA,58504,48413
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,VICTORIA,12300,10574
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,MARZO,VITERBO,46714,30226
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,AGUADAS,32761,37001
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,ANSERMA,0,63010
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,ARAUCA,0,16651
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,ARMA,0,3371
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,BELALCAZAR,0,11785
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,CHINCHINA,0,272720
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,FILADELFIA,10347,11428
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,GUARINOCITO,0,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,KILOMETRO 41,0,3223
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,LA DORADA,107154,309978
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,MANZANARES,17453,17212
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,MARMATO,0,12482
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,MARQUETALIA,0,18154
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,MARULANDA,0,1786
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,NEIRA,0,42278
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,PALESTINA,0,15493
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2018,ABRIL,RIOSUCIO,9941,56146
